Urząd Skarbowy w Końskich,26-200,Końskie,Marszałka Piłsudskiego 156b,(41) 372-57-71,(41) 372-33-34,us2606@sk.mofnet.gov.pl,2606
Urząd Skarbowy w Opatowie,27-500,Opatów,Jana Kilińskiego 9,(15) 868-50-24,(15) 868-50-25,us2607@sk.mofnet.gov.pl,2607
Urząd Skarbowy w Ostrowcu Świętokrzyskim,27-400,Ostrowiec Świętokrzyski,Polna 11,(41) 266-06-14,(41) 266-06-55,us2608@sk.mofnet.gov.pl,2608
Urząd Skarbowy w Pińczowie,28-400,Pińczów,Grodziskowa 1,(41) 357-33-36,(41) 357-53-77 wew.123,us2609@sk.mofnet.gov.pl,2609
Urząd Skarbowy w Sandomierzu,27-600,Sandomierz,Żydowska 1,(15) 833-18-00,(15) 833-18-02,us2610@sk.mofnet.gov.pl,2610
Urząd Skarbowy w Skarżysku-Kamiennej,26-110,Skarżysko-Kamienna,1 Maja 56,(41) 251-71-30,(41) 251-71-36,us2611@sk.mofnet.gov.pl,2611
Urząd Skarbowy w Starachowicach,27-200,Starachowice,Składowa 33,(41) 276-21-00,(41) 276-21-29,us2612@sk.mofnet.gov.pl,2612
Urząd Skarbowy w Staszowie,28-200,Staszów,Oględowska 12,(15) 864-67-00,(15) 864-30-79,us2613@sk.mofnet.gov.pl,2613
Urząd Skarbowy we Włoszczowie,29-100,Włoszczowa,Wiśniowa 10,(41) 394-10-62,(41) 394-43-00,us2615@sk.mofnet.gov.pl,2615
Izba Skarbowa w Olsztynie,10-950,Olsztyn,Al. Marszałka Józefa Piłsudskiego 59A,(89) 534-49-44,(89) 534-32-20,is@wm.mofnet.gov.pl,2801
Warmińsko Mazurski Urząd Skarbowy w Olsztynie,10-408 ,Olsztyn,Lubelska 37,(89) 537-50-00,(89) 537-50-01,us2871@wm.mofnet.gov.pl,2871
Urząd Skarbowy w Bartoszycach,11-200 ,Bartoszyce,Bohaterów Warszawy 5,(89) 762-62-11,(89) 762-54-10,us2802@wm.mofnet.gov.pl,2802
Urząd Skarbowy w Braniewie,14-500,Braniewo,Jana Matejki 6,(55) 243-38-65,(55) 244-10-26,"us2803@wm.mofnet.gov.pl",2803
Urząd Skarbowy w Działdowie,13-200,Działdowo,Plac Mickiewicza 26 ,(23) 697-30-97,(23) 697-35-08,us2804@wm.mofnet.gov.pl,2804
Urząd Skarbowy w Elblągu,82-300,Elbląg,Adama Mickiewicza 43 ,(55) 611-56-00,(55) 611-57-43,us2805@wm.mofnet.gov.pl,2805
Urząd Skarbowy w Ełku,19-300,Ełk,Wojska Polskiego 67 ,(87) 610-41-00,(87) 521-30-69,us2806@wm.mofnet.gov.pl,2806
Urząd Skarbowy w Giżycku,11-500,Giżycko,I Dywizji im. T. Kościuszki 15 ,(87) 429-93-00,(87) 428-35-07,us2807@wm.mofnet.gov.pl,2807
Urząd Skarbowy w Iławie,14-200,Iława,Wojska Polskiego 26 ,(89) 649-14-00,(89) 649-14-40,us2808@wm.mofnet.gov.pl,2808
Urząd Skarbowy w Kętrzynie,11-400,Kętrzyn,Powstańców Warszawy 13 ,(89) 751-32-04,(89) 751-41-14,us2809@wm.mofnet.gov.pl,2809
Urząd Skarbowy w Nidzicy,13-100 ,Nidzica,Stefana Żeromskiego 11,(89) 625-29-97,(89) 625-36-21,us2810@wm.mofnet.gov.pl,2810
Urząd Skarbowy w Nowym Mieście Lubawskim,13-300 ,Nowe Miasto Lubawskie,Działyńskich 3,(56) 472-62-79,(56) 472-62-80,us2811@wm.mofnet.gov.pl,2811
Urząd Skarbowy w Olecku,19-400 ,Olecko,Wojska Polskiego 7,(87) 520-30-22,(87) 520-25-36,us2812@wm.mofnet.gov.pl,2812
Urząd Skarbowy w Olsztynie,10-950,Olsztyn,Al. Marszałka J. Piłsudskiego 59,(89) 539-24-00,(89) 539-26-00,us2813@wm.mofnet.gov.pl,2813
Urząd Skarbowy w Ostródzie,14-100,Ostróda,Olsztyńska 5 B ,(89) 640-71-00,(89) 640-71-06,us2814@wm.mofnet.gov.pl,2814
Urząd Skarbowy w Piszu,12-200,Pisz,Okopowa 2 ,(87) 425-20-00,(87) 423-25-70,us2815@wm.mofnet.gov.pl,2815
Urząd Skarbowy w Szczytnie,12-100,Szczytno,Warszawska 5 ,(89) 624-32-51,(89) 624-36-61,us2816@wm.mofnet.gov.pl,2816
Izba Skarbowa w Poznaniu,61-726,Poznań,Plac Cyryla Ratajskiego 5,(61) 858-61-00,(61) 852-22-24,is@wp.mofnet.gov.pl,3001
Biuro Wymiany Informacji Podatkowych w Koninie,62-510,Konin,Poznańska 46,(63) 2401977,(63) 2401988,sekretariat.bwip@wp.mofnet.gov.pl,
Biuro Krajowej Informacji Podatkowej w Lesznie,64-100,Leszno,Dekana 6,(65) 6111900,(65) 6111904,bkip.leszno@wp.mofnet.gov.pl,
Pierwszy Wielkopolski Urząd Skarbowy w Poznaniu,60-818,Poznań,Henryka Sienkiewicza 22,(61) 225-45-50,(61) 225-46-58,us3071@wp.mofnet.gov.pl,3071
Drugi Wielkopolski Urząd Skarbowy w Kaliszu,62-800,Kalisz,Fabryczna 1A,(62) 768-20-20,(62) 768-20-40,us3072@wp.mofnet.gov.pl,3072
Urząd Skarbowy w Chodzieży,64-800,Chodzież,Ofiar Gór Morzewskich 1,(67) 281-26-00,(67) 281-26-01,us3037@wp.mofnet.gov.pl,3037
Urząd Skarbowy w Czarnkowie,64-700,Czarnków,Pocztowa 4,(67) 253-95-00,(67) 253-95-01,"us3002@wp.mofnet,gov,pl",3002
Urząd Skarbowy w Gnieźnie,62-200,Gniezno,Spichrzowa 4,(61) 423-77-00,(61) 423-77-17,us3003@wp.mofnet.gov.pl,3003
Urząd Skarbowy w Gostyniu,63-800,Gostyń,Lipowa 2,(65) 572-35-33,(65) 572-37-24,us3004@wp.mofnet.gov.pl,3004
Urząd Skarbowy w Grodzisku Wielkopolskim,62-065,Grodzisk Wielkopolski,Chopina 7,(61) 442-64-00,(61) 442-64-40,us3005@wp.mofnet.gov.pl,3005
Urząd Skarbowy w Jarocinie,63-200,Jarocin,Tadeusza Kościuszki 21,(62) 505-60-10,(62) 505-60-29,"us3006@wp.mofnet.gov,pl",3006
Pierwszy Urząd Skarbowy w Kaliszu,62-800,Kalisz,Wrocławska 12,(62) 768-17-00,(62) 768-18-55,us3007@wp.mofnet.gov.pl,3007
Drugi Urząd Skarbowy w Kaliszu,62-800,Kalisz,Targowa 1,(62) 767-20-51,(62) 757-68-19,us3008@wp.mofnet.gov.pl,3008
Urząd Skarbowy w Kępnie,63-600,Kępno,Rynek 4,(62) 782-93-00,(62) 782-31-19,us3009@wp.mofnet.gov.pl,3009
Urząd Skarbowy w Kole,62-600,Koło,Bolesława Prusa 10,(63) 262-85-00,(63) 262-85-50,us3010@wp.mofnet.gov.pl,3010
Urząd Skarbowy w Koninie,62-510,Konin,Zakładowa 7a,(63) 245-68-77,(63) 245-68-71,us3011@wp.mofnet.gov.pl,3011
Urząd Skarbowy w Kościanie,64-000,Kościan,Młyńska 5,(65) 512-28-44,(65) 512-01-50,us3012@wp.mofnet.gov.pl,3012
Urząd Skarbowy w Krotoszynie,63-700,Krotoszyn,Polna 32,(62) 725-19-00,(62) 725-19-01,us3013@wp.mofnet.gov.pl,3013
Urząd Skarbowy w Lesznie,64-100,Leszno,Adama Mickiewicza 7,(65) 525-83-00,(65) 528-70-68,us3014@wp.mofnet.gov.pl,3014
Urząd Skarbowy w Międzychodzie,64-400,Międzychód,Marszałka Piłsudskiego 2,(95) 748-20-19,(95) 748-84-81,us3015@wp.mofnet.gov.pl,3015
Urząd Skarbowy w Nowym Tomyślu,64-300,Nowy Tomyśl,Kolejowa 38,(61) 442-31-66,(61) 442-38-41,us3016@wp.mofnet.gov.pl,3016
Urząd Skarbowy w Obornikach,64-600,Oborniki,Rynek 4,(61) 297-54-00,(61) 297-54-01,us3038@wp.mofnet.gov.pl,3038
Urząd Skarbowy w Ostrowie Wielkopolskim,63-400,Ostrów Wielkopolski,Chłapowskiego 45,(62) 595-51-00,(62) 595-52-50,us3017@wp.mofnet.gov.pl,3017
Urząd Skarbowy w Ostrzeszowie,63-500,Ostrzeszów,Władysława Grabskiego 1,(62) 587-03-00,(62) 586-00-11,us3018@wp.mofnet.gov.pl,3018
Urząd Skarbowy w Pile,64-920,Piła,Kossaka 106,(67) 352-60-00,(67) 351-26-96,us3019@wp.mofnet.gov.pl,3019
Urząd Skarbowy w Pleszewie,63-300,Pleszew,Bogusza 6,(62) 508-17-77,(62) 508-17-89,us3039@wp.mofnet.gov.pl,3039
Urząd Skarbowy Poznań - Grunwald,60-179,Poznań,Mariana Smoluchowskiego 1,(61) 664-40-00,(61) 664-40-37,us3020@wp.mofnet.gov.pl,3020
Urząd Skarbowy Poznań - Jeżyce,60-823,Poznań,Juliusza Słowackiego 22,(61) 647-18-00,(61) 647-19-21,us3021@wp.mofnet.gov.pl,3021
Urząd Skarbowy Poznań - Nowe Miasto,61-055,Poznań,Warszawska 183/185,(61) 873-03-00,(61) 874-71-10,us3022@wp.mofnet.gov.pl,3022
Pierwszy Urząd Skarbowy w Poznaniu,60-965,Poznań,Dezyderego Chłapowskiego 17/18,(61) 657-87-87,(61) 657-82-20,us3023@wp.mofnet.gov.pl,3023
Urząd Skarbowy Poznań - Winogrady,60-685,Poznań,Zygmunta Wojciechowskiego 3/5,(61) 827-01-00,(61) 827-01-01,us3025@wp.mofnet.gov.pl,3025
Urząd Skarbowy Poznań - Wilda,61-558,Poznań,Wierzbięcice 45,(61) 832-88-00,(61) 833-38-12,us3026@wp.mofnet.gov.pl,3026
Urząd Skarbowy w Rawiczu,63-900,Rawicz,Stanisława Staszica 4,(65) 546-61-00,(65) 546-61-52,us3027@wp.mofnet.gov.pl,3027
Urząd Skarbowy w Słupcy,62-400,Słupca,Wspólna 1,(63) 274-39-60,(63) 274-39-75,us3028@wp.mofnet.gov.pl,3028
Urząd Skarbowy w Szamotułach,64-500,Szamotuły,Bolesława Chrobrego 17a,(61) 292-06-14,(61) 292-06-40,us3029@wp.mofnet.gov.pl,3029
Urząd Skarbowy w Śremie,63-100,Śrem,Wojska Polskiego 12,(61) 283-65-01,(61) 283-67-44,us3030@wp.mofnet.gov.pl,3030
Urząd Skarbowy w Środzie Wielkopolskiej,63-000,Środa Wielkopolska,Harcerska 2,(61) 285-80-91,(61) 286-79-17,us3031@wp.mofnet.gov.pl,3031
Urząd Skarbowy w Turku,62-700,Turek,Konińska 1,(63) 280-44-44,(63) 278-83-30,us3032@wp.mofnet.gov.pl,3032
Urząd Skarbowy w Wągrowcu,62-100,Wągrowiec,Tadeusza Kościuszki 19a,(67) 268-11-00,(67) 268-11-63,us3033@wp.mofnet.gov.pl,3033
Urząd Skarbowy w Wolsztynie,64-200,Wolsztyn,Dworcowa 15,(68) 347-55-00,(68) 347-55-38,us3034@wp.mofnet.gov.pl,3034
Urząd Skarbowy we Wrześni,62-300,Września,Warszawska 26,(61) 435-91-00,(61) 435-91-06,us3035@wp.mofnet.gov.pl,3035
Urząd Skarbowy w Złotowie,77-400,Złotów,Aleja Piasta 25,(67) 263-54-20,(67) 263-39-00,us3036@wp.mofnet.gov.pl,3036
Izba Skarbowa w Szczecinie,70-525,Szczecin,"Franklina Delano Roosevelta 1,2",(91) 480-36-00,(91) 480-36-56,is@zp.mofnet.gov.pl,3201
Zachodniopomorski Urząd Skarbowy w Szczecinie,71-011,Szczecin,Mieszka I 33,(91) 810-96-01,(91) 810-96-04 lub (91) 810-96-08,us3271@zp.mofnet.gov.pl,3271
Urząd Skarbowy w Białogardzie,78-200,Białogard,Adama Mickiewicza 3,(94) 311-04-00      ,(94) 312-48-68,us3202@zp.mofnet.gov.pl,
Urząd Skarbowy w Choszcznie,73-200,Choszczno,22 Lipca 16,(95)765-80-51 do 55,(95) 765-27-35,us3203@zp.mofnet.gov.pl ,3203
Urząd Skarbowy w Drawsku Pomorskim,78-500,Drawsko Pomorskie,Józefa Piłsudskiego 35-37,(94)363-34-31 do 34   (94) 363-63-00,(94) 363-23-68,us3204@zp.mofnet.gov.pl,3204
Urząd Skarbowy w Goleniowie,72-100,Goleniów,Plac Lotników 1,(91) 432-15-00,(91) 418-25-98,us3205@zp.mofnet.gov.pl,3205
Urząd Skarbowy w Gryficach,72-300,Gryfice,Niepodległości 54A,(91) 387-84-00,(91) 387-84-02,us3206@zp.mofnet.gov.pl,3206
Urząd Skarbowy w Gryfinie,74-100,Gryfino,Szczecińska 24,(91) 416-41-30      (91) 416-46-95,(91) 404-51-58,us3207@zp.mofnet.gov.pl,3207
Urząd Skarbowy w Kamieniu Pomorskim,72-400,Kamień Pomorski,Mieszka I 5B,(91) 382-00-54       (91) 382-25-54,(91) 382-19-46,us3208@zp.mofnet.gov.pl,3208
Urząd Skarbowy w Kołobrzegu,78-100,Kołobrzeg,Armii Krajowej 2,(94) 355-19-00,(94) 352-48-38,us3209@zp.mofnet.gov.pl,
Pierwszy Urząd Skarbowy w Koszalinie,75-216,Koszalin,Przemysłowa 3,(94) 345-95-00,(94) 346-07-51,us3210@zp.mofnet.gov.pl,3210
Drugi Urząd Skarbowy w Koszalinie,75-549,Koszalin,Stanisława Moniuszki 15,(94) 347-75-00,(94) 345-24-71,us3211@zp.mofnet.gov.pl,3211
Urząd Skarbowy w Myśliborzu,74-300,Myślibórz,Felczaka 18,(95) 747-72-20,(95) 747-72-59,us3212@zp.mofnet.gov.pl,3212
Urząd Skarbowy w Pyrzycach,74-200,Pyrzyce,1 Maja 16,(91) 578-91-00,(91) 570-27-10,us3213@zp.mofnet.gov.pl,
Urząd Skarbowy w Stargardzie Szczecińskim,73-110,Stargard Szczeciński,Towarowa 15,(91) 576-32-00,(91) 576-32-01,us3214@zp.mofnet.gov.pl,3214
Pierwszy Urząd Skarbowy w Szczecinie,70-217,Szczecin,Michała Drzymały 5,(91) 813-05-00,(91) 813-72-70,us3215@zp.mofnet.gov.pl,
Drugi Urząd Skarbowy w Szczecinie,71-417,Szczecin,Felczaka 19,(91) 882-31-00,(91) 882-32-32,us3216@zp.mofnet.gov.pl,3216
Trzeci Urząd Skarbowy w Szczecinie,70-783,Szczecin,Lucjana Rydla 65,(91) 810-34-00,(91) 810-34-36,us3217@zp.mofnet.gov.pl,
Urząd Skarbowy w Szczecinku,78-400,Szczecinek,Adama Mickiewicza 13-14,(94) 37-14-600,(94) 37-14-681,us3218@zp.mofnet.gov.pl,
Urząd Skarbowy w Świnoujściu,72-600,Świnoujście,Kazimierza Pułaskiego 7,(91) 322-02-00,(91) 321-54-17,us3219@zp.mofnet.gov.pl,3219
Urząd Skarbowy w Wałczu,78-600,Wałcz,Tadeusza Kościuszki 4,(67) 258-00-72 do 75,(67) 258-36-18,us3220@zp.mofnet.gov.pl,3220
